ENSMUSG00000005220.5,204449
ENSMUSG00000089195.1,98
ENSMUSG00000093400.1,51695
ENSMUSG00000093644.1,514
ENSMUSG00000095112.1,107
ENSMUSG00000093771.1,905
ENSMUSG00000072889.4,46384
ENSMUSG00000063935.2,3971
ENSMUSG00000060204.4,5912
ENSMUSG00000067220.7,39057
ENSMUSG00000067219.5,23283
ENSMUSG00000054892.9,56796
ENSMUSG00000029217.11,112766
ENSMUSG00000052154.3,647
ENSMUSG00000036087.13,64526
ENSMUSG00000063656.6,8895
ENSMUSG00000088268.1,86
ENSMUSG00000029219.7,7780
ENSMUSG00000081849.1,3878
ENSMUSG00000070733.8,236297
ENSMUSG00000086376.1,867
ENSMUSG00000090561.1,2526
ENSMUSG00000100175.1,15606
ENSMUSG00000029152.8,21284
ENSMUSG00000029153.8,16749
ENSMUSG00000029154.8,47360
ENSMUSG00000082039.1,910
ENSMUSG00000051674.9,79793
ENSMUSG00000067206.2,25863
ENSMUSG00000029156.10,14965
ENSMUSG00000029155.11,28105
ENSMUSG00000054814.9,69968
ENSMUSG00000087250.1,15465
ENSMUSG00000086234.2,7728
ENSMUSG00000053656.5,2346
ENSMUSG00000093355.1,121
ENSMUSG00000049907.7,4194
ENSMUSG00000062110.9,326932
ENSMUSG00000080700.1,464
ENSMUSG00000084132.1,1850
ENSMUSG00000029227.10,63342
ENSMUSG00000029228.10,110466
ENSMUSG00000085657.2,26007
ENSMUSG00000085497.1,2934
ENSMUSG00000072874.3,17175
ENSMUSG00000029229.7,43749
ENSMUSG00000035946.6,2430
ENSMUSG00000029231.10,45914
ENSMUSG00000099060.1,74
ENSMUSG00000101430.1,24704
ENSMUSG00000101461.1,5865
ENSMUSG00000088210.1,105
ENSMUSG00000089078.1,105
ENSMUSG00000005672.7,81807
ENSMUSG00000100936.1,3721
ENSMUSG00000088783.1,101
ENSMUSG00000062960.7,45632
ENSMUSG00000089481.1,123
ENSMUSG00000029233.10,15234
ENSMUSG00000029234.8,25366
ENSMUSG00000083152.1,470
ENSMUSG00000029238.8,92372
ENSMUSG00000098449.1,652
ENSMUSG00000029235.9,19042
ENSMUSG00000087037.1,10648
ENSMUSG00000029236.4,30294
ENSMUSG00000091204.2,32589
ENSMUSG00000036435.8,40984
ENSMUSG00000036403.10,57769
ENSMUSG00000036377.13,217043
ENSMUSG00000083874.1,441
ENSMUSG00000055923.11,31856
ENSMUSG00000029246.9,38330
ENSMUSG00000072852.3,19391
ENSMUSG00000029247.12,16203
ENSMUSG00000036323.9,25255
ENSMUSG00000063820.6,6552
ENSMUSG00000086632.1,12415
ENSMUSG00000029248.9,45507
ENSMUSG00000059325.9,28134
ENSMUSG00000087541.1,7772
ENSMUSG00000085858.1,5539
ENSMUSG00000053030.6,6365
ENSMUSG00000029249.10,20942
ENSMUSG00000093061.1,82
ENSMUSG00000036285.10,15903
ENSMUSG00000029250.5,39178
ENSMUSG00000036256.8,58806
ENSMUSG00000047652.4,571
ENSMUSG00000089415.1,123
ENSMUSG00000044058.8,851
ENSMUSG00000077178.1,136
ENSMUSG00000101121.1,274
ENSMUSG00000088422.1,295
ENSMUSG00000084435.1,149
ENSMUSG00000095594.1,107
ENSMUSG00000065235.1,103
ENSMUSG00000083829.1,874
ENSMUSG00000037605.11,804996
ENSMUSG00000094996.1,94
ENSMUSG00000087431.1,6518
ENSMUSG00000099863.1,2306
ENSMUSG00000080586.1,122
ENSMUSG00000089162.1,97
ENSMUSG00000049537.5,77051
ENSMUSG00000081822.1,868
ENSMUSG00000077288.1,132
ENSMUSG00000084731.1,122
ENSMUSG00000077474.1,128
ENSMUSG00000029245.11,359592
ENSMUSG00000079067.5,279
ENSMUSG00000064555.1,161
ENSMUSG00000029253.8,53541
ENSMUSG00000029254.11,32248
ENSMUSG00000064859.1,170
ENSMUSG00000035898.8,62084
ENSMUSG00000029255.8,17148
ENSMUSG00000061184.4,57828
ENSMUSG00000094833.1,107
ENSMUSG00000061259.6,71204
ENSMUSG00000072845.2,58581
ENSMUSG00000079451.4,32725
ENSMUSG00000048764.11,110527
ENSMUSG00000035861.6,18732
ENSMUSG00000054537.8,40630
ENSMUSG00000089851.1,30838
ENSMUSG00000035851.9,32439
ENSMUSG00000029260.10,17171
ENSMUSG00000096303.1,107
ENSMUSG00000035836.2,9893
ENSMUSG00000075983.1,106
ENSMUSG00000035811.9,10815
ENSMUSG00000070704.5,26629
ENSMUSG00000054630.7,15359
ENSMUSG00000057425.3,14312
ENSMUSG00000035780.2,12224
ENSMUSG00000061906.5,14262
ENSMUSG00000029268.9,31382
ENSMUSG00000029269.6,24857
ENSMUSG00000029273.10,14383
ENSMUSG00000029272.7,15644
ENSMUSG00000070702.5,16350
ENSMUSG00000063157.5,6798
ENSMUSG00000094386.1,123
ENSMUSG00000095333.1,123
ENSMUSG00000061937.3,14231
ENSMUSG00000061388.6,16345
ENSMUSG00000002240.7,20701
ENSMUSG00000067156.5,2655
ENSMUSG00000009580.10,9146
ENSMUSG00000099605.1,70773
ENSMUSG00000001622.10,7087
ENSMUSG00000055961.6,2865
ENSMUSG00000007457.3,3412
ENSMUSG00000100704.1,38761
ENSMUSG00000007907.4,2106
ENSMUSG00000029280.8,5986
ENSMUSG00000029281.9,22498
ENSMUSG00000079439.1,964
ENSMUSG00000079438.1,77
ENSMUSG00000090302.1,13917
ENSMUSG00000064156.7,11506
ENSMUSG00000029282.3,9809
ENSMUSG00000029288.7,12517
ENSMUSG00000029286.8,18068
ENSMUSG00000067149.4,7380
ENSMUSG00000070697.3,1601
ENSMUSG00000029291.7,59098
ENSMUSG00000044221.9,16724
ENSMUSG00000006262.10,41204
ENSMUSG00000095524.1,483
ENSMUSG00000029366.9,18286
ENSMUSG00000082389.1,1394
ENSMUSG00000060961.9,352836
ENSMUSG00000035540.8,40388
ENSMUSG00000035528.4,56312
ENSMUSG00000043635.7,209494
ENSMUSG00000084500.1,324
ENSMUSG00000077175.1,129
ENSMUSG00000043618.9,447
ENSMUSG00000035505.9,9278
ENSMUSG00000055204.9,138996
ENSMUSG00000054945.3,1284
ENSMUSG00000029368.9,15715
ENSMUSG00000054932.3,18194
ENSMUSG00000029369.12,34612
ENSMUSG00000070690.4,36698
ENSMUSG00000029370.7,37412
ENSMUSG00000029371.6,2327
ENSMUSG00000029372.6,1543
ENSMUSG00000029373.6,947
ENSMUSG00000029379.9,1984
ENSMUSG00000029375.6,8534
ENSMUSG00000093082.1,70
ENSMUSG00000029380.10,1875
ENSMUSG00000088075.1,117
ENSMUSG00000058427.7,2011
ENSMUSG00000029376.7,90165
ENSMUSG00000035020.8,7752
ENSMUSG00000029377.4,19033
ENSMUSG00000029378.4,8818
ENSMUSG00000094938.1,107
ENSMUSG00000082361.3,45734
ENSMUSG00000034981.9,109280
ENSMUSG00000099468.1,4590
ENSMUSG00000101978.1,1059
ENSMUSG00000096726.1,498
ENSMUSG00000029397.10,14165
ENSMUSG00000088102.1,276
ENSMUSG00000096035.1,7845
ENSMUSG00000029403.9,36969
ENSMUSG00000097479.1,12897
ENSMUSG00000029405.11,31590
ENSMUSG00000088712.1,129
ENSMUSG00000088949.1,107
ENSMUSG00000029407.7,64857
ENSMUSG00000084111.4,636
ENSMUSG00000084745.1,144
ENSMUSG00000029409.4,5513
ENSMUSG00000029410.8,26186
ENSMUSG00000029413.9,20512
ENSMUSG00000029415.1,26015
ENSMUSG00000088623.1,119
ENSMUSG00000029417.8,6749
ENSMUSG00000034842.11,82802
ENSMUSG00000034855.8,2252
ENSMUSG00000060183.6,5942
ENSMUSG00000082068.1,1608
ENSMUSG00000034826.9,19680
ENSMUSG00000088777.1,144
ENSMUSG00000029426.7,61736
ENSMUSG00000099160.1,100
ENSMUSG00000057068.10,36211
ENSMUSG00000047963.6,3529
ENSMUSG00000050050.11,67318
ENSMUSG00000029381.10,281884
ENSMUSG00000092266.1,1238
ENSMUSG00000089268.1,112
ENSMUSG00000097135.1,5269
ENSMUSG00000089018.1,108
ENSMUSG00000045314.5,3900
ENSMUSG00000097198.1,3711
ENSMUSG00000088240.1,136
ENSMUSG00000058013.8,81502
ENSMUSG00000063015.7,24563
ENSMUSG00000083700.1,382
ENSMUSG00000029384.4,6958
ENSMUSG00000029385.9,8975
ENSMUSG00000053208.10,2490
ENSMUSG00000096044.1,3208
ENSMUSG00000070686.5,36559
ENSMUSG00000096230.1,2795
ENSMUSG00000072822.2,4395
ENSMUSG00000072821.4,4613
ENSMUSG00000096259.1,3069
ENSMUSG00000094560.1,4278
ENSMUSG00000095718.1,2509
ENSMUSG00000073497.3,45262
ENSMUSG00000074011.3,2734
ENSMUSG00000095074.1,3080
ENSMUSG00000095503.1,2567
ENSMUSG00000094195.1,2509
ENSMUSG00000092073.3,37972
ENSMUSG00000095954.1,3096
ENSMUSG00000094043.1,2571
ENSMUSG00000073510.1,2511
ENSMUSG00000096742.1,37911
ENSMUSG00000092166.1,4221
ENSMUSG00000095996.1,4469
ENSMUSG00000096066.1,2570
ENSMUSG00000095219.1,2509
ENSMUSG00000079424.3,38103
ENSMUSG00000070677.5,28759
ENSMUSG00000079423.3,3735
ENSMUSG00000096139.1,2797
ENSMUSG00000072814.5,4604
ENSMUSG00000072813.4,28361
ENSMUSG00000100173.1,1187
ENSMUSG00000096617.3,1002
ENSMUSG00000094471.1,107
ENSMUSG00000023078.5,4140
ENSMUSG00000034724.12,93839
ENSMUSG00000090468.3,411
ENSMUSG00000029486.8,57235
ENSMUSG00000034687.4,410774
ENSMUSG00000029484.8,52584
ENSMUSG00000064550.1,194
ENSMUSG00000034663.8,94179
ENSMUSG00000055725.6,29268
ENSMUSG00000067161.6,892
ENSMUSG00000046000.4,10107
ENSMUSG00000097516.2,195686
ENSMUSG00000050553.2,1848
ENSMUSG00000029338.9,147951
ENSMUSG00000098073.1,996
ENSMUSG00000035456.6,6580
ENSMUSG00000045238.7,689
ENSMUSG00000029337.1,22847
ENSMUSG00000057816.3,472557
ENSMUSG00000077424.1,131
ENSMUSG00000079416.1,1050
ENSMUSG00000067101.5,13376
ENSMUSG00000029335.4,26522
ENSMUSG00000029334.9,107579
ENSMUSG00000089659.2,420
ENSMUSG00000029333.9,35502
ENSMUSG00000089809.3,431822
ENSMUSG00000090006.1,739
ENSMUSG00000089627.1,809
ENSMUSG00000090146.1,1227
ENSMUSG00000087791.1,132
ENSMUSG00000089743.2,33365
ENSMUSG00000029331.3,2036
ENSMUSG00000084445.1,76
ENSMUSG00000089062.1,99
ENSMUSG00000000568.10,20513
ENSMUSG00000091623.1,1173
ENSMUSG00000035364.1,603
ENSMUSG00000029328.10,6088
ENSMUSG00000029326.8,28769
ENSMUSG00000089491.1,83
ENSMUSG00000050640.11,81937
ENSMUSG00000086259.2,17312
ENSMUSG00000100157.1,7358
ENSMUSG00000085915.1,134680
ENSMUSG00000035325.11,54586
ENSMUSG00000097772.2,8675
ENSMUSG00000098355.1,74
ENSMUSG00000098396.1,69
ENSMUSG00000098711.1,138
ENSMUSG00000098793.1,179
ENSMUSG00000035310.10,58722
ENSMUSG00000088742.1,76
ENSMUSG00000087786.1,160
ENSMUSG00000035297.9,29495
ENSMUSG00000029322.7,18521
ENSMUSG00000029319.7,20418
ENSMUSG00000085269.1,7247
ENSMUSG00000035273.9,40233
ENSMUSG00000035266.11,36454
ENSMUSG00000016833.9,5845
ENSMUSG00000035234.13,15774
ENSMUSG00000077354.1,134
ENSMUSG00000087611.1,6371
ENSMUSG00000029314.9,53390
ENSMUSG00000092503.1,3062
ENSMUSG00000035187.9,5820
ENSMUSG00000029330.8,58729
ENSMUSG00000043940.9,236966
ENSMUSG00000092354.2,8995
ENSMUSG00000057315.9,416546
ENSMUSG00000046709.11,303387
ENSMUSG00000034573.10,173168
ENSMUSG00000088474.1,293
ENSMUSG00000029321.1,23693
ENSMUSG00000084126.1,576
ENSMUSG00000029320.6,7972
ENSMUSG00000088121.1,171
ENSMUSG00000029313.13,162949
ENSMUSG00000029312.7,49287
ENSMUSG00000095133.1,107
ENSMUSG00000034528.10,21971
ENSMUSG00000082527.1,222
ENSMUSG00000029311.11,32158
ENSMUSG00000029310.8,19074
ENSMUSG00000093690.1,61
ENSMUSG00000091034.3,7545
ENSMUSG00000029309.3,34978
ENSMUSG00000097877.1,10471
ENSMUSG00000053268.7,9416
ENSMUSG00000029307.6,11486
ENSMUSG00000094432.1,110
ENSMUSG00000029306.8,12299
ENSMUSG00000053863.3,13283
ENSMUSG00000029304.9,5933
ENSMUSG00000034462.9,46370
ENSMUSG00000079065.2,14032
ENSMUSG00000097392.1,28477
ENSMUSG00000048334.8,1449
ENSMUSG00000072774.5,46902
ENSMUSG00000029299.9,47662
ENSMUSG00000096561.1,107
ENSMUSG00000034438.11,125388
ENSMUSG00000029298.10,61146
ENSMUSG00000079363.3,23820
ENSMUSG00000079362.4,78001
ENSMUSG00000092021.3,23431
ENSMUSG00000097237.1,5726
ENSMUSG00000070639.4,70415
ENSMUSG00000054720.7,93631
ENSMUSG00000085771.1,1333
ENSMUSG00000046079.11,132468
ENSMUSG00000067058.7,393
ENSMUSG00000084878.1,4216
ENSMUSG00000094708.1,1002
ENSMUSG00000029290.7,39254
ENSMUSG00000095052.1,107
ENSMUSG00000034384.11,5644
ENSMUSG00000097018.2,5208
ENSMUSG00000099061.1,73825
ENSMUSG00000098302.1,138626
ENSMUSG00000101237.1,513
ENSMUSG00000091096.1,104
ENSMUSG00000049606.11,80549
ENSMUSG00000088602.2,122
ENSMUSG00000043410.11,86130
ENSMUSG00000098703.1,99
ENSMUSG00000067047.3,243
ENSMUSG00000029283.12,20111
ENSMUSG00000029287.9,183060
ENSMUSG00000084218.1,745
ENSMUSG00000088429.1,102
ENSMUSG00000029279.10,55900
ENSMUSG00000081798.1,637
ENSMUSG00000064554.1,119
ENSMUSG00000033805.7,27300
ENSMUSG00000090558.1,27088
ENSMUSG00000033794.6,3491
ENSMUSG00000070632.3,53632
ENSMUSG00000089628.1,555
ENSMUSG00000044060.12,83219
ENSMUSG00000089798.4,42606
ENSMUSG00000029276.8,48922
ENSMUSG00000033773.9,64466
ENSMUSG00000085900.1,3601
ENSMUSG00000097035.1,28919
ENSMUSG00000029275.12,9380
ENSMUSG00000090030.1,3645
ENSMUSG00000011831.11,130313
ENSMUSG00000063447.7,1678
ENSMUSG00000083609.1,286
ENSMUSG00000058558.7,8504
ENSMUSG00000064453.1,94
ENSMUSG00000077222.1,132
ENSMUSG00000077426.1,132
ENSMUSG00000029270.5,79033
ENSMUSG00000084855.2,227
ENSMUSG00000096920.1,422
ENSMUSG00000029267.12,43331
ENSMUSG00000063406.6,26255
ENSMUSG00000056531.7,100034
ENSMUSG00000029265.4,11630
ENSMUSG00000029263.10,36747
ENSMUSG00000072769.2,8382
ENSMUSG00000029491.7,44007
ENSMUSG00000050856.11,1205
ENSMUSG00000029490.3,7838
ENSMUSG00000033623.8,45745
ENSMUSG00000060730.8,354
ENSMUSG00000033615.9,31471
ENSMUSG00000062234.9,60329
ENSMUSG00000013495.10,18001
ENSMUSG00000004815.7,22980
ENSMUSG00000033540.13,24227
ENSMUSG00000046959.11,5692
ENSMUSG00000008090.9,12722
ENSMUSG00000055385.7,17788
ENSMUSG00000101762.1,5073
ENSMUSG00000004821.1,18129
ENSMUSG00000090961.1,11562
ENSMUSG00000093756.1,1403
ENSMUSG00000091624.1,9564
ENSMUSG00000093479.1,99475
ENSMUSG00000093510.1,19726
ENSMUSG00000093725.1,3099
ENSMUSG00000067010.3,13060
ENSMUSG00000093545.1,718
ENSMUSG00000091450.1,12580
ENSMUSG00000090688.1,12016
ENSMUSG00000091635.1,36040
ENSMUSG00000091059.1,9121
ENSMUSG00000093543.1,1885
ENSMUSG00000091375.1,11288
ENSMUSG00000092080.1,34101
ENSMUSG00000093663.1,5763
ENSMUSG00000091879.1,33375
ENSMUSG00000093688.1,2011
ENSMUSG00000033467.8,4283
ENSMUSG00000094409.1,571
ENSMUSG00000098393.1,85
ENSMUSG00000072763.2,16497
ENSMUSG00000072762.4,15897
ENSMUSG00000049477.4,410
ENSMUSG00000097140.1,4907
ENSMUSG00000097489.1,833
ENSMUSG00000090015.3,20537
ENSMUSG00000097863.1,888
ENSMUSG00000066613.9,13891
ENSMUSG00000090963.1,255
ENSMUSG00000064247.9,5985
ENSMUSG00000033434.10,4223
ENSMUSG00000023284.10,19703
ENSMUSG00000081865.1,828
ENSMUSG00000014668.10,36133
ENSMUSG00000086247.2,22105
ENSMUSG00000029502.9,49770
ENSMUSG00000029501.9,25648
ENSMUSG00000029500.11,10784
ENSMUSG00000097367.1,10685
ENSMUSG00000087439.1,15107
ENSMUSG00000029499.6,11905
ENSMUSG00000007080.9,51169
ENSMUSG00000087722.1,152
ENSMUSG00000081256.1,319
ENSMUSG00000085606.1,1998
ENSMUSG00000029503.11,3224
ENSMUSG00000072754.4,11365
ENSMUSG00000043323.11,86750
ENSMUSG00000097904.1,2239
ENSMUSG00000048215.9,11058
ENSMUSG00000033316.9,77038
ENSMUSG00000033294.6,5000
ENSMUSG00000029504.5,7046
ENSMUSG00000029505.12,106345
ENSMUSG00000099284.1,67
ENSMUSG00000095178.1,107
ENSMUSG00000077254.1,133
ENSMUSG00000096238.1,107
ENSMUSG00000086401.1,8312
ENSMUSG00000029507.11,6993
ENSMUSG00000097152.1,1246
ENSMUSG00000029512.7,25610
ENSMUSG00000043510.7,10708
ENSMUSG00000029521.3,34117
ENSMUSG00000033209.12,409978
ENSMUSG00000081104.1,498
ENSMUSG00000076163.1,109
ENSMUSG00000083771.1,367
ENSMUSG00000099130.1,111
ENSMUSG00000099219.1,160
ENSMUSG00000050017.7,57597
ENSMUSG00000070576.4,39672
ENSMUSG00000052848.3,6524
ENSMUSG00000096949.1,651
ENSMUSG00000085271.2,27442
ENSMUSG00000085919.1,5328
ENSMUSG00000101683.1,3242
ENSMUSG00000097767.3,16168
ENSMUSG00000098395.1,361
ENSMUSG00000099235.1,74
ENSMUSG00000097986.1,1415
ENSMUSG00000098599.1,150
ENSMUSG00000099010.1,135
ENSMUSG00000066975.7,6026
ENSMUSG00000029343.12,13771
ENSMUSG00000029344.9,38671
ENSMUSG00000029345.8,11716
ENSMUSG00000029346.7,5649
ENSMUSG00000042328.8,35332
ENSMUSG00000051503.2,2233
ENSMUSG00000093637.1,3271
ENSMUSG00000029348.7,6766
ENSMUSG00000058153.9,158048
ENSMUSG00000072722.2,2313
ENSMUSG00000098027.1,727
ENSMUSG00000097962.2,7061
ENSMUSG00000072720.4,207487
ENSMUSG00000098230.2,8410
ENSMUSG00000042249.7,105037
ENSMUSG00000065373.1,109
ENSMUSG00000042240.9,11860
ENSMUSG00000029352.9,5746
ENSMUSG00000051339.8,77029
ENSMUSG00000066964.2,12355
ENSMUSG00000042216.8,67567
ENSMUSG00000053873.1,528
ENSMUSG00000063430.8,99393
ENSMUSG00000042190.7,38073
ENSMUSG00000085713.1,720
ENSMUSG00000042184.6,32351
ENSMUSG00000053334.5,4819
ENSMUSG00000018974.3,29204
ENSMUSG00000025825.7,5541
ENSMUSG00000054675.5,6788
ENSMUSG00000048163.9,12704
ENSMUSG00000004530.7,66323
ENSMUSG00000090458.1,516
ENSMUSG00000065320.1,81
ENSMUSG00000042121.11,56801
ENSMUSG00000042096.10,21747
ENSMUSG00000042078.9,64661
ENSMUSG00000089734.1,24006
ENSMUSG00000029592.7,23174
ENSMUSG00000044339.7,4293
ENSMUSG00000029591.9,8938
ENSMUSG00000042010.11,104227
ENSMUSG00000084243.1,750
ENSMUSG00000042002.6,19644
ENSMUSG00000066952.6,49636
ENSMUSG00000085590.1,1943
ENSMUSG00000001098.10,16949
ENSMUSG00000029577.8,40541
ENSMUSG00000098731.1,72
ENSMUSG00000029575.12,13026
ENSMUSG00000041939.9,16323
ENSMUSG00000086302.1,2728
ENSMUSG00000041930.7,45205
ENSMUSG00000014158.6,36270
ENSMUSG00000011884.8,21582
ENSMUSG00000002486.10,14568
ENSMUSG00000098656.1,64
ENSMUSG00000041890.12,48111
ENSMUSG00000092183.1,1247
ENSMUSG00000041870.11,31524
ENSMUSG00000072694.7,5781
ENSMUSG00000092252.1,14425
ENSMUSG00000078187.2,138
ENSMUSG00000092486.1,1534
ENSMUSG00000082052.1,643
ENSMUSG00000078186.1,514
ENSMUSG00000098343.1,117
ENSMUSG00000029564.7,29996
ENSMUSG00000080707.1,345
ENSMUSG00000029561.12,15299
ENSMUSG00000087477.1,5960
ENSMUSG00000041827.10,14676
ENSMUSG00000029559.10,7626
ENSMUSG00000029556.7,22115
ENSMUSG00000086054.2,29259
ENSMUSG00000086140.1,2578
ENSMUSG00000029550.8,87654
ENSMUSG00000086167.3,372
ENSMUSG00000072693.2,607
ENSMUSG00000072692.6,7346
ENSMUSG00000029545.8,9048
ENSMUSG00000046562.5,12426
ENSMUSG00000048578.8,15199
ENSMUSG00000029544.11,25693
ENSMUSG00000083182.1,363
ENSMUSG00000060152.9,9516
ENSMUSG00000041740.11,31487
ENSMUSG00000083875.1,302
ENSMUSG00000041733.5,17307
ENSMUSG00000082610.1,138
ENSMUSG00000009013.4,3890
ENSMUSG00000086368.1,18089
ENSMUSG00000029538.8,5904
ENSMUSG00000029536.7,7937
ENSMUSG00000029535.4,2345
ENSMUSG00000041697.8,3340
ENSMUSG00000086352.1,1424
ENSMUSG00000087292.1,63786
ENSMUSG00000054256.6,26100
ENSMUSG00000029522.7,8461
ENSMUSG00000029524.11,6716
ENSMUSG00000096243.1,141
ENSMUSG00000094377.1,141
ENSMUSG00000081282.1,565
ENSMUSG00000029528.12,49312
ENSMUSG00000086849.1,685
ENSMUSG00000067274.5,4261
ENSMUSG00000041638.13,57403
ENSMUSG00000099047.1,61
ENSMUSG00000029518.10,15808
ENSMUSG00000099254.1,60
ENSMUSG00000041609.11,83447
ENSMUSG00000083833.4,483
ENSMUSG00000029516.14,163670
ENSMUSG00000085376.1,6790
ENSMUSG00000029513.9,10923
ENSMUSG00000084992.1,2820
ENSMUSG00000090728.1,168
ENSMUSG00000079278.1,44490
ENSMUSG00000086655.1,5497
ENSMUSG00000043913.9,164345
ENSMUSG00000086122.1,11248
ENSMUSG00000086055.1,984
ENSMUSG00000087124.1,2215
ENSMUSG00000084921.1,3679
ENSMUSG00000086715.1,5922
ENSMUSG00000086945.1,2123
ENSMUSG00000041548.4,14374
ENSMUSG00000086219.2,26768
ENSMUSG00000063919.7,152546
ENSMUSG00000041512.3,433
ENSMUSG00000099358.1,435
ENSMUSG00000066900.6,24312
ENSMUSG00000086047.1,3506
ENSMUSG00000061288.8,155091
ENSMUSG00000084587.1,121
ENSMUSG00000032959.7,4975
ENSMUSG00000097163.1,3020
ENSMUSG00000072688.1,498
ENSMUSG00000066894.9,35740
ENSMUSG00000081274.1,438
ENSMUSG00000029364.10,21298
ENSMUSG00000029363.9,10945
ENSMUSG00000086075.1,4360
ENSMUSG00000061578.8,361004
ENSMUSG00000029361.13,177809
ENSMUSG00000098072.1,3794
ENSMUSG00000088085.1,107
ENSMUSG00000032898.6,33422
ENSMUSG00000029359.8,34136
ENSMUSG00000032867.7,90478
ENSMUSG00000029360.3,4351
ENSMUSG00000088293.1,107
ENSMUSG00000046607.6,24831
ENSMUSG00000032850.11,54381
ENSMUSG00000089248.1,290
ENSMUSG00000032840.7,20867
ENSMUSG00000095477.1,132
ENSMUSG00000100766.1,441
ENSMUSG00000093041.1,92
ENSMUSG00000082365.1,478
ENSMUSG00000018076.9,204717
ENSMUSG00000100573.1,6310
ENSMUSG00000084548.1,117
ENSMUSG00000087516.2,60103
ENSMUSG00000085708.1,8523
ENSMUSG00000085345.1,13129
ENSMUSG00000018604.13,14056
ENSMUSG00000086847.1,6124
ENSMUSG00000018263.8,50556
ENSMUSG00000064617.1,109
ENSMUSG00000029594.9,81470
ENSMUSG00000097368.1,18161
ENSMUSG00000080412.1,122
ENSMUSG00000098649.1,12083
ENSMUSG00000029595.8,9454
ENSMUSG00000029596.8,14625
ENSMUSG00000029597.9,7402
ENSMUSG00000086165.1,1062
ENSMUSG00000029598.7,20344
ENSMUSG00000032754.9,22857
ENSMUSG00000032741.8,54454
ENSMUSG00000029601.8,18099
ENSMUSG00000029600.5,18285
ENSMUSG00000029599.10,15461
ENSMUSG00000094282.1,5901
ENSMUSG00000089830.1,710
ENSMUSG00000029602.6,30786
ENSMUSG00000029603.10,31726
ENSMUSG00000032690.11,19521
ENSMUSG00000032661.8,24564
ENSMUSG00000066867.5,9219
ENSMUSG00000001166.12,12321
ENSMUSG00000029605.11,11529
ENSMUSG00000053765.4,10620
ENSMUSG00000092939.1,126
ENSMUSG00000001168.11,12092
ENSMUSG00000066861.9,11472
ENSMUSG00000052776.10,11266
ENSMUSG00000032623.9,7117
ENSMUSG00000029608.7,69017
ENSMUSG00000043733.9,60865
ENSMUSG00000029614.9,4761
ENSMUSG00000064841.1,134
ENSMUSG00000042744.11,148359
ENSMUSG00000077347.1,158
ENSMUSG00000042726.9,13908
ENSMUSG00000042719.12,46443
ENSMUSG00000029616.9,23917
ENSMUSG00000029452.13,72291
ENSMUSG00000082760.2,826
ENSMUSG00000062438.4,3338
ENSMUSG00000072647.4,3120
ENSMUSG00000029454.10,27293
ENSMUSG00000082265.1,333
ENSMUSG00000029455.9,27798
ENSMUSG00000042647.8,20655
ENSMUSG00000029456.7,39489
ENSMUSG00000029458.9,26686
ENSMUSG00000042605.10,105157
ENSMUSG00000089729.1,9738
ENSMUSG00000042594.11,21372
ENSMUSG00000099063.1,65
ENSMUSG00000044134.5,5572
ENSMUSG00000042589.13,191716
ENSMUSG00000087386.1,7273
ENSMUSG00000013936.7,12522
ENSMUSG00000043036.8,30918
ENSMUSG00000004455.11,16996
ENSMUSG00000064267.8,35494
ENSMUSG00000038593.13,23174
ENSMUSG00000082645.3,539
ENSMUSG00000038582.10,39917
ENSMUSG00000083909.1,618
ENSMUSG00000038569.8,31011
ENSMUSG00000029462.13,10616
ENSMUSG00000029463.5,7785
ENSMUSG00000029464.5,11027
ENSMUSG00000029465.9,14302
ENSMUSG00000029466.6,23220
ENSMUSG00000079906.2,320
ENSMUSG00000029467.10,59524
ENSMUSG00000088583.1,101
ENSMUSG00000029469.9,64315
ENSMUSG00000029468.12,47522
ENSMUSG00000099324.1,119
ENSMUSG00000059352.5,399
ENSMUSG00000029470.10,22155
ENSMUSG00000029471.9,48238
ENSMUSG00000029472.9,33871
ENSMUSG00000029474.6,18758
ENSMUSG00000029475.12,144413
ENSMUSG00000056735.5,8992
ENSMUSG00000049686.9,15377
ENSMUSG00000029477.9,11248
ENSMUSG00000097213.1,183499
ENSMUSG00000080836.1,458
ENSMUSG00000054434.9,49335
ENSMUSG00000029449.6,29649
ENSMUSG00000090086.2,7944
ENSMUSG00000038384.11,25243
ENSMUSG00000029445.8,10919
ENSMUSG00000029440.11,21942
ENSMUSG00000029442.13,75383
ENSMUSG00000094664.1,333
ENSMUSG00000087063.1,16687
ENSMUSG00000087336.1,10106
ENSMUSG00000029438.4,30249
ENSMUSG00000065191.1,169
ENSMUSG00000086700.1,4309
ENSMUSG00000038342.10,63135
ENSMUSG00000082532.1,378
ENSMUSG00000029437.8,1949
ENSMUSG00000063409.7,18881
ENSMUSG00000086753.1,5617
ENSMUSG00000029433.9,14412
ENSMUSG00000029431.5,1423
ENSMUSG00000089389.1,137
ENSMUSG00000098951.1,59
ENSMUSG00000029434.8,44252
ENSMUSG00000049550.12,106824
ENSMUSG00000084552.1,147
ENSMUSG00000029427.7,22743
ENSMUSG00000029422.9,20989
ENSMUSG00000029414.7,71868
ENSMUSG00000045502.5,1947
ENSMUSG00000049241.5,3285
ENSMUSG00000023106.10,21658
ENSMUSG00000061882.7,42478
ENSMUSG00000000915.10,29584
ENSMUSG00000098454.1,79
